projectName,methodOfClass,methodName,,size,lcom1,lcom2,lcom4,coh,cc,dr,noav,wma,decor_label,dense_label,code
xdman,xdman.downloaders.dash.DashDownloader,createChannel,,7,7,4,3,0.4,0.1667,0.5,3,4,0,1,"public AbstractChannel createChannel(Segment segment) {
		long len = ""T1"".equals(segment.getTag()) ? metadata.getLen1() : metadata.getLen2();
		String url = ""T1"".equals(segment.getTag()) ? metadata.getUrl() : metadata.getUrl2();
		return new HttpChannel(segment, url,
				""T1"".equals(segment.getTag()) ? metadata.getHeaders() : metadata.getHeaders2(), len,
				isJavaClientRequired);
	}"
xdman,xdman.downloaders.dash.DashDownloader,chunkInitiated,,32,114,38,6,0.1857,0.2558,0.75,10,13,0,1,"@Override
	public synchronized void chunkInitiated(String id) throws IOException {
		if (stopFlag)
			return;
		Segment c = getById(id);
		if (c == null) {
			Logger.log(id + "" is no longer valid chunk"");
		}
		// int code = dc.getCode();
		// Logger.log(id + "" code: "" + code + "" len: "" + c.getLength());
		if (isFirstChunk(c)) {
			//HttpChannel dc = (HttpChannel) c.getChannel();
			super.getLastModifiedDate(c);
			if (c.getTag().equals(""T1"")) {
				this.len1 = c.getLength();
			} else if (c.getTag().equals(""T2"")) {
				this.len2 = c.getLength();
			}
			saveState();
		}

		if (this.length < 1 && this.len1 > 0 && this.len2 > 0) {
			this.length = len1 + len2;
		}

		if (c.getTag().equals(""T1"") && this.len1 > 0) {
			createChunk((String) c.getTag());
		}
		if (c.getTag().equals(""T2"") && this.len2 > 0) {
			createChunk((String) c.getTag());
		}
	}"
xdman,xdman.downloaders.dash.DashDownloader,onComplete,,39,354,302,9,0.1034,0.0701,0.4,7,5,0,1,"private synchronized boolean onComplete(String id) throws IOException {
		if (allFinished()) {
			// finish
			finished = true;
			updateStatus();
			try {
				assembleFinished = false;
				initAssemble();
				assembleFinished = true;
				Logger.log(""********Download finished*********"");
				updateStatus();
				listener.downloadFinished(this.id);
			} catch (Exception e) {
				if (!stopFlag) {
					Logger.log(e);
					this.errorCode = XDMConstants.ERR_ASM_FAILED;
					listener.downloadFailed(this.id);
				}
			}

			listener = null;
			return true;
		}
		Segment chunk = getById(id);
		Logger.log(""Complete: "" + chunk + "" "" + chunk.getDownloaded() + "" "" + chunk.getLength());
		Segment nextNeedyChunk = findNextNeedyChunk(chunk);
		if (nextNeedyChunk != null) {
			Logger.log(""****************Needy chunk found!!!"");
			Logger.log(""Stopping: "" + nextNeedyChunk);
			nextNeedyChunk.stop();
			chunks.remove(nextNeedyChunk);
			nextNeedyChunk.dispose();
			mergeChunk(chunk, nextNeedyChunk);
			createChunk((String) chunk.getTag());
			return false;
		}
		createChunk((String) chunk.getTag());
		return true;
	}"
xdman,xdman.downloaders.dash.DashDownloader,chunkComplete,,14,6,6,4,0.25,0,0,1,3,0,1,"@Override
	public synchronized boolean chunkComplete(String id) throws IOException {
		if (finished) {
			return true;
		}

		if (stopFlag) {
			return true;
		}

		saveState();

		return onComplete(id);
	}"
xdman,xdman.downloaders.dash.DashDownloader,chunkUpdated,,27,133,113,9,0.125,0.0754,0.666666667,5,6,0,1,"@Override
	public void chunkUpdated(String id) {
		if (stopFlag)
			return;
		long now = System.currentTimeMillis();
		if (now - lastSaved > 5000) {
			synchronized (this) {
				saveState();
			}
			lastSaved = now;
		}
		if (now - lastUpdated > 1000) {
			updateStatus();
			lastUpdated = now;
			synchronized (this) {
				int activeCount = getActiveChunkCount();
				if (activeCount < MAX_COUNT) {
					int rem = MAX_COUNT - activeCount;
					try {
						retryFailedChunks(rem);
					} catch (IOException e) {
						Logger.log(e);
					}
				}
			}
		}
	}"
xdman,xdman.downloaders.dash.DashDownloader,updateStatus,,62,901,767,7,0.0708,0.0493,0.375,17,15,0,1,"private void updateStatus() {
		try {
			long now = System.currentTimeMillis();
			if (converting) {
				progress = this.convertPrg;
			} else if (assembling) {
				long len = length > 0 ? length : downloaded;
				progress = (int) ((totalAssembled * 100) / len);
			} else {
				long downloaded2 = 0;
				if (length > 0) {
					if (segDet == null) {
						segDet = new SegmentDetails();
					}
					if (segDet.getCapacity() < chunks.size()) {
						segDet.extend(chunks.size() - segDet.getCapacity());
					}
					segDet.setChunkCount(chunks.size());
				}
				downloadSpeed = 0;
				for (int i = 0; i < chunks.size(); i++) {
					Segment s = chunks.get(i);
					downloaded2 += s.getDownloaded();
					if (length > 0) {
						long off = 0;
						if (s.getTag().equals(""T2"")) {
							off = len1;
						}
						SegmentInfo info = segDet.getChunkUpdates().get(i);
						info.setDownloaded(s.getDownloaded());
						info.setStart(s.getStartOffset() + off);
						info.setLength(s.getLength());
					}
					downloadSpeed += s.getTransferRate();
				}
				this.downloaded = downloaded2;
				this.downloaded = downloaded2;
				if (length > 0) {
					progress = (int) ((downloaded * 100) / length);
					long diff = downloaded - lastDownloaded;
					long timeSpend = now - prevTime;
					if (timeSpend > 0) {
						float rate = ((float) diff / timeSpend) * 1000;
						if (rate > downloadSpeed) {
							downloadSpeed = rate;
						}
						this.eta = FormatUtilities.getETA(length - downloaded, rate);
						if (this.eta == null) {
							this.eta = ""---"";
						}
						lastDownloaded = downloaded;
						prevTime = now;
					}
				}
			}

			listener.downloadUpdated(id);
		} catch (Exception e) {
			Logger.log(e);
		}

	}"
xdman,xdman.downloaders.dash.DashDownloader,assemble,,77,991,901,13,0.0536,0.0413,0.75,14,18,0,1,"private void assemble(String file, ArrayList<Segment> list) throws IOException {
		InputStream in = null;
		OutputStream out = null;
		totalAssembled = 0L;
		assembling = true;
		Logger.log(""Combining "" + file + "" "" + list.size());
		try {
			if (stopFlag)
				return;
			byte buf[] = new byte[8192 * 8];
			Logger.log(""assembling... "" + stopFlag);
			Collections.sort(list, new SegmentComparator());
			// list.sort(new SegmentComparator());
			out = new FileOutputStream(new File(folder, file));
			for (int i = 0; i < list.size(); i++) {
				Logger.log(""chunk "" + i + "" "" + stopFlag);
				Segment c = list.get(i);
				in = new FileInputStream(new File(folder, c.getId()));
				long rem = c.getLength();
				while (true) {
					int x = (int) (rem > 0 ? (rem > buf.length ? buf.length : rem) : buf.length);
					int r = in.read(buf, 0, x);
					if (stopFlag) {
						// closeStream(in, out);
						return;
					}

					if (r == -1) {
						if (length > 0) {
							in.close();
							out.close();
							throw new IllegalArgumentException(""Assemble EOF"");
						} else {
							break;
						}
					}

					out.write(buf, 0, r);
					if (stopFlag) {
						// closeStream(in, out);
						return;
					}
					if (length > 0) {
						rem -= r;
						if (rem == 0)
							break;
					}
					totalAssembled += r;
					long now = System.currentTimeMillis();
					if (now - lastUpdated > 1000) {
						updateStatus();
						lastUpdated = now;
					}
				}
				in.close();
			}
			out.close();
			// assembleFinished = true;
			// listener.downloadFinished(id);
		} catch (Exception e) {
			Logger.log(e);
			throw new IOException(e);
		} finally {
			if (in != null) {
				try {
					in.close();
				} catch (Exception e2) {
				}
			}
			if (out != null) {
				try {
					out.close();
				} catch (Exception e2) {
				}
			}
		}
	}"
xdman,xdman.downloaders.dash.DashDownloader,isFirstChunk,,9,17,13,4,0.2857,0.175,1,3,3,0,1,"private boolean isFirstChunk(Segment s) {
		int c = 0;
		for (Segment ss : chunks) {
			if (ss.getTag().equals(s.getTag())) {
				c++;
			}
		}
		return c == 1;
	}"
xdman,xdman.downloaders.dash.DashDownloader,stop,,13,42,39,7,0.1571,0.0476,1,3,3,0,1,"@Override
	public void stop() {
		stopFlag = true;
		saveState();
		for (int i = 0; i < chunks.size(); i++) {
			chunks.get(i).stop();
		}
		if (this.ffmpeg != null) {
			this.ffmpeg.stop();
		}
		listener.downloadStopped(id);
		listener = null;
	}"
xdman,xdman.downloaders.dash.DashDownloader,resume,,67,631,559,13,0.0743,0.0596,0.571428571,13,18,0,1,"@Override
	public void resume() {
		try {
			stopFlag = false;
			Logger.log(""Resuming"");
			if (!restoreState()) {
				Logger.log(""Starting from beginning"");
				start();
				return;
			}
			Logger.log(""Restore success"");
			this.lastDownloaded = downloaded;
			this.prevTime = System.currentTimeMillis();

			if (allFinished()) {
				assembleAsync();
				return;
			}

			Segment c1 = null;
			for (int i = 0; i < chunks.size(); i++) {
				Segment c = chunks.get(i);
				if (c.isFinished() || c.isActive())
					continue;
				if (c.getTag().equals(""T1"")) {
					c1 = c;
					break;
				}
			}

			Segment c2 = null;
			for (int i = 0; i < chunks.size(); i++) {
				Segment c = chunks.get(i);
				if (c.isFinished() || c.isActive())
					continue;
				if (c.getTag().equals(""T2"")) {
					c2 = c;
					break;
				}
			}

			if (c1 != null) {
				try {
					c1.download(this);
				} catch (IOException e) {
					Logger.log(e);
				}
			}

			if (c2 != null) {
				try {
					c2.download(this);
				} catch (IOException e) {
					Logger.log(e);
				}
			}

			if (c1 == null && c2 == null) {
				Logger.log(""Internal error: no inactive/incomplete chunk found while resuming!"");
			}
		} catch (Exception e) {
			Logger.log(e);
			this.errorCode = XDMConstants.RESUME_FAILED;
			listener.downloadFailed(this.id);
			return;
		}
	}"
xdman,xdman.downloaders.dash.DashDownloader,saveState,,32,224,123,3,0.1106,0.1333,0.428571429,11,5,0,1,"private void saveState() {
		if (chunks.size() < 0)
			return;
		StringBuffer sb = new StringBuffer();
		sb.append(this.length + ""\n"");
		sb.append(downloaded + ""\n"");
		sb.append(this.len1 + ""\n"");
		sb.append(this.len2 + ""\n"");
		sb.append(chunks.size() + ""\n"");
		for (int i = 0; i < chunks.size(); i++) {
			Segment seg = chunks.get(i);
			sb.append(seg.getId() + ""\n"");
			sb.append(seg.getLength() + ""\n"");
			sb.append(seg.getStartOffset() + ""\n"");
			sb.append(seg.getDownloaded() + ""\n"");
			sb.append(seg.getTag() + ""\n"");
		}
		if (!StringUtils.isNullOrEmptyOrBlank(lastModified)) {
			sb.append(this.lastModified + ""\n"");
		}
		try {
			File tmp = new File(folder, System.currentTimeMillis() + "".tmp"");
			File out = new File(folder, ""state.txt"");
			FileOutputStream fs = new FileOutputStream(tmp);
			fs.write(sb.toString().getBytes());
			fs.close();
			out.delete();
			tmp.renameTo(out);
		} catch (Exception e) {
			Logger.log(e);
		}
	}"
xdman,xdman.downloaders.dash.DashDownloader,restoreState,,44,329,193,3,0.0884,0.1048,0.5,17,7,0,1,"private boolean restoreState() {
		BufferedReader br = null;
		chunks = new ArrayList<Segment>();
		File file = new File(folder, ""state.txt"");
		if (!file.exists()) {
			file = getBackupFile(folder);
			if (file == null) {
				return false;
			}
		}
		try {
			br = new BufferedReader(new FileReader(file));
			this.length = Long.parseLong(br.readLine());
			this.downloaded = Long.parseLong(br.readLine());
			this.len1 = Long.parseLong(br.readLine());
			this.len2 = Long.parseLong(br.readLine());
			int chunkCount = Integer.parseInt(br.readLine());
			for (int i = 0; i < chunkCount; i++) {
				String cid = br.readLine();
				long len = Long.parseLong(br.readLine());
				long off = Long.parseLong(br.readLine());
				long dwn = Long.parseLong(br.readLine());
				String tag = br.readLine();
				Segment seg = new SegmentImpl(folder, cid, off, len, dwn);
				seg.setTag(tag);
				Logger.log(""id: "" + seg.getId() + ""\nlength: "" + seg.getLength() + ""\noffset: "" + seg.getStartOffset()
						+ ""\ndownload: "" + seg.getDownloaded());
				chunks.add(seg);
			}
			this.lastModified = br.readLine();
			return true;
		} catch (Exception e) {
			Logger.log(""Failed to load saved state"");
			Logger.log(e);
		} finally {
			if (br != null) {
				try {
					br.close();
				} catch (IOException e) {
				}
			}
		}
		return false;
	}"
